txn_id,branch,city,amount,transaction_type,status,timestamp
T448921,Branch 5,Mumbai,3539.28,Transfer,Failed,2025-04-05 04:15:33.933852
T801936,Branch 5,Mumbai,,Failed,Failed,2025-04-05 13:35:26.869566
T222448,Branch 5,Mumbai,3113.46,Deposit,Success,2025-04-05 23:23:27.754826
T873486,Branch 5,Mumbai,2310.98,Withdrawal,Success,2025-04-07 08:18:20.104076
T628901,Branch 5,Mumbai,,Withdrawal,Failed,2025-04-04 21:08:22.057026
,Branch 5,Mumbai,,Transfer,Failed,2025-04-07 19:24:21.495786
T286109,Branch 5,Mumbai,4031.36,,Success,2025-04-03 04:41:42.009666
T170928,Branch 5,Mumbai,4903.83,Deposit,Failed,2025-04-07 13:06:00.808214
T337659,Branch 5,Mumbai,2934.74,Deposit,Success,2025-04-05 05:19:17.709822
T549272,Branch 5,Mumbai,3551.62,Withdrawal,Success,2025-04-06 20:54:03.598120
T141091,Branch 5,Mumbai,3375.96,,Success,2025-04-07 02:01:55.044637
T693974,Branch 5,Mumbai,3608.59,Deposit,Success,2025-04-01 15:49:25.741957
T173473,Branch 5,Mumbai,4535.25,,Failed,2025-04-02 11:52:35.855692
T466273,Branch 5,Mumbai,2238.6,Deposit,Failed,2025-04-04 14:15:17.523691
T856402,Branch 5,Mumbai,3468.49,,Success,2025-04-01 03:04:01.117174
T613424,Branch 5,Mumbai,1527.41,Failed,Success,2025-04-01 06:28:05.544828
T589158,Branch 5,Mumbai,3850.97,Failed,Failed,2025-04-04 22:38:02.264023
T361884,Branch 5,Mumbai,4845.44,Withdrawal,Success,2025-04-06 11:02:40.919920
,Branch 5,Mumbai,602.35,Deposit,Failed,2025-04-01 22:21:42.705093
T800675,Branch 5,Mumbai,1505.6,Failed,Success,2025-04-05 11:31:56.135391
T105123,Branch 5,Mumbai,4679.88,Failed,,2025-04-01 12:28:09.887862
T477705,Branch 5,Mumbai,4555.11,Withdrawal,Failed,2025-04-06 05:57:50.869473
T873253,Branch 5,Mumbai,513.32,Withdrawal,Success,2025-04-03 05:49:43.656806
T485223,Branch 5,Mumbai,1503.95,Transfer,Failed,2025-04-05 16:31:40.858519
T931371,Branch 5,Mumbai,4330.11,Failed,Success,2025-04-07 11:34:10.800374
T446893,Branch 5,Mumbai,1617.2,Transfer,Success,2025-04-04 03:31:16.175874
,Branch 5,Mumbai,320.12,,Success,2025-04-07 11:27:27.231246
T681883,Branch 5,Mumbai,1112.5,Transfer,Success,2025-04-07 02:38:30.296615
T128407,Branch 5,Mumbai,2359.79,Transfer,Failed,2025-04-06 21:24:25.871557
T578739,Branch 5,Mumbai,1812.09,Deposit,Success,2025-04-05 07:31:45.228517
T529292,Branch 5,Mumbai,2930.35,Transfer,Failed,2025-04-01 09:25:46.572969
T889318,Branch 5,Mumbai,3360.38,Transfer,Failed,2025-04-05 07:19:39.043804
T210542,Branch 5,Mumbai,3193.58,Failed,Success,2025-04-01 00:59:41.236587
T783123,Branch 5,Mumbai,713.01,Withdrawal,Failed,2025-04-01 14:07:07.805332
T752223,Branch 5,Mumbai,2894.24,Transfer,Success,2025-04-06 19:23:05.155956
T882013,Branch 5,Mumbai,1101.13,Failed,Success,2025-04-07 04:13:39.460462
